"","hsa.mir.142","hsa.mir.326","hsa.mir.1271","hsa.mir.431","hsa.mir.375","hsa.mir.627","hsa.mir.4772","hsa.mir.99a","hsa.mir.301a","hsa.mir.345","hsa.mir.3605","hsa.mir.940","hsa.mir.7.3","hsa.mir.323a","hsa.mir.1180","hsa.mir.3130.2","hsa.mir.1266","hsa.mir.6761","hsa.mir.4661","hsa.mir.150","hsa.mir.4668","hsa.mir.155","hsa.mir.628","hsa.mir.125b.2","hsa.mir.125b.1","hsa.mir.338","hsa.mir.135b","hsa.mir.362","hsa.mir.1248","hsa.mir.196b","hsa.mir.145","hsa.mir.323b","hsa.mir.3200","hsa.mir.188","hsa.mir.147b","hsa.mir.19a","hsa.mir.3607","hsa.mir.642a","hsa.mir.139","hsa.mir.301b","hsa.mir.210","hsa.mir.616","hsa.mir.451a","hsa.mir.144","hsa.mir.503","hsa.mir.217","hsa.mir.485","hsa.mir.33a","hsa.mir.3065","hsa.mir.215","hsa.mir.106a","hsa.mir.223","hsa.mir.1.1","hsa.mir.1.2","hsa.mir.937","hsa.mir.592","hsa.mir.153.2","hsa.mir.133a.2","hsa.mir.133a.1","hsa.mir.577","hsa.mir.33b","hsa.mir.1247","hsa.mir.149","hsa.mir.3653","hsa.mir.4662a","hsa.mir.296","hsa.mir.31","hsa.mir.9.1","hsa.mir.9.3","hsa.mir.9.2","hsa.mir.653","hsa.mir.20b","hsa.mir.486.2","hsa.mir.675","hsa.mir.486.1"
"TCGA-D5-6923",14.436279,3.351279,23.201162,2.062326,340.025923,1.288953,155.963369,157.510113,4.640232,2.835698,1.031163,1.288953,23.458953,23.201162,1368.352996,118.068137,1496.990551,4.382442,7.733721,119.357091,40.473139,112.396742,3.093488,13264.104502,63.15872,4.382442,448.298014,176.844415,23.458953,320.691621,19.334302,7.733721,1.546744,3.86686,2.577907,7.733721,7.47593,3.86686,9.280465,2.835698,212.16174,24.490116,1.546744,10.053837,1.804535,17.271976,4.640232,0.773372,2368.065301,19.076511,218.606507,12.631744,4.124651,1.288953,12.631744,4.382442,75.790464,93.578021,18.045348,14.178488,32.223837,2.577907,0.515581,5.929186,0.773372,0.515581,47.175697,1.288953,0.773372,510.425571,521.510571,525.119641,2.062326,5.155814,142.042672
"TCGA-D5-6922",16.422661,65.093455,10.600081,71.363926,194.235288,0.746485,207.373416,216.779122,3.433829,1.94086,53.896187,44.639778,17.169145,45.98345,879.657429,100.626121,4170.460052,2.538048,2.836641,117.347376,8.360627,80.321741,6.867658,4388.582847,34.338291,25.081882,528.212489,313.523524,47.92431,68.825878,7.912737,3.433829,1.045078,3.88172,0.597188,3.732423,3.583126,1.791563,2.687344,2.538048,89.130259,18.064927,0.895781,8.360627,0.746485,16.870552,10.301487,2.239454,9473.337213,6.419767,212.001621,4.926798,2.538048,0.597188,4.329611,1.492969,85.995024,79.425959,5.225392,56.583531,55.389156,2.239454,0.298594,4.628204,0.298594,5.076095,5.225392,1.194375,2.985938,47.92431,54.493374,49.715873,4.031017,1.492969,266.494995
"TCGA-D5-6920",10.805816,9.49602,18.337142,6.548979,1376.922903,0.982347,28.815509,29.142958,17.027346,1.964694,4.911734,5.894081,15.062652,17.027346,2788.882846,188.610605,1162.116381,14.407755,3.929388,352.989986,23.903775,321.227436,6.22153,1475.812491,37.001733,3.929388,911.290473,3827.550967,6.876428,498.049878,1.964694,5.894081,1.309796,4.911734,0.654898,5.894081,5.894081,2.947041,4.584286,7.531326,238.710296,30.780203,4.911734,25.21357,1.637245,29.797856,10.805816,3.27449,74914.10195,12.115612,451.224676,4.256837,8.513673,0.654898,18.337142,3.27449,119.518873,136.873668,4.584286,149.644178,12.443061,5.239183,0.654898,6.22153,7.531326,9.168571,1.637245,0.654898,2.292143,40.931121,40.603672,40.931121,2.619592,3.27449,8.186224
"TCGA-D5-6927",10.796028,21.592056,24.536427,27.480798,43.184112,6.134107,104.52518,109.677829,29.443713,0.981457,12.268214,12.268214,19.874506,27.726163,2900.941782,121.20995,1786.497261,0.245364,5.15265,232.850694,7.360928,338.111966,5.398014,1386.798862,43.184112,19.138413,1383.854491,731.921622,20.855963,684.811682,0,6.624835,0.245364,5.643378,1.71755,4.171193,0.736093,3.4351,5.888743,4.661921,806.266996,26.253977,5.15265,8.342385,0.736093,21.592056,7.851657,3.189736,9944.368559,9.323842,235.795065,2.453643,2.944371,0.490729,12.268214,3.4351,68.701996,73.363917,12.513578,192.120225,1.226821,6.379471,0.245364,3.189736,3.925828,2.208278,9.569207,0,2.453643,51.771861,60.604975,57.905968,0.981457,1.962914,59.623518
"TCGA-D5-6926",8.997407,30.891097,7.947709,34.190146,19.044511,1.799481,194.194033,189.845287,11.396715,1.949438,21.89369,18.744598,48.436041,23.543215,1017.006899,12.746327,2906.012487,3.598963,3.449006,77.977527,11.696629,157.454622,7.947709,6205.361615,39.288677,6.448142,1318.719945,147.107604,27.742005,267.372943,1.499568,5.698358,1.199654,5.848315,6.298185,0.899741,9.447277,1.349611,4.498703,2.099395,228.984007,32.240708,1.199654,15.895419,0.899741,16.945116,12.59637,2.099395,7900.323127,5.848315,39.13872,10.197061,3.449006,1.499568,3.74892,1.799481,7.647796,7.647796,33.290406,19.644339,21.143906,2.999136,0.299914,4.498703,1.349611,1.649525,3.149092,2.849179,0.44987,33.140449,37.339239,38.388936,11.996543,1.199654,105.869488
"TCGA-D5-6924",11.900252,34.490562,20.976716,35.499058,106.900573,2.42039,137.558851,163.376348,15.732537,1.411894,18.758025,17.951228,43.365327,44.172124,1967.172246,60.10636,2486.345973,0.605098,3.630586,264.629343,29.649782,229.331984,10.286659,7523.379962,56.475775,12.101952,331.593476,169.830722,44.575522,299.321605,1.613594,19.96822,3.832285,4.639081,2.62209,2.016992,15.530838,3.832285,9.076464,3.428886,164.384844,23.800505,1.411894,12.101952,1.815293,25.212399,30.05318,2.823789,9128.502154,14.724041,153.896486,8.067968,3.227187,1.008496,5.445878,6.252675,34.288863,34.087164,14.522342,26.422595,9.278163,4.033984,1.815293,6.252675,1.815293,14.522342,48.609506,3.428886,1.008496,81.083076,82.293271,77.65419,2.42039,5.849277,159.140665
"TCGA-AY-A69D",27.040519,17.507003,14.213606,19.933716,401.447708,4.506753,51.307652,57.547772,8.32016,1.56003,11.266883,9.36018,27.733866,25.133816,2960.93685,389.660815,1249.757329,11.093546,8.32016,803.415426,14.04027,155.136312,8.493496,6889.092271,94.295144,26.867183,666.479463,523.476717,28.773886,351.700086,1.04002,8.32016,2.773387,2.253377,1.213357,0.693347,2.60005,3.466733,5.373437,1.04002,505.276368,40.734115,4.506753,14.56028,1.04002,38.480739,27.733866,3.64007,49729.248135,10.4002,846.749591,15.6003,2.426713,1.733367,6.413456,3.12006,175.070028,178.883435,20.973736,55.641068,33.280639,4.333417,0.693347,5.026763,1.386693,1.213357,6.413456,2.253377,5.026763,67.427961,63.961228,68.294645,1.56003,1.733367,26.347173
"TCGA-G4-6303",22.111184,84.745839,9.041748,89.348911,951.68509,0.986373,152.641148,160.860919,7.479992,1.643954,43.235996,35.756004,38.386331,38.550726,766.658044,37.893144,3340.843738,1.150768,7.233399,250.620819,36.002597,214.618222,1.726152,8773.126018,20.302834,11.754273,478.966058,487.761213,15.124379,118.611296,5.671642,6.740212,2.712524,7.069003,8.63076,9.041748,5.260653,1.643954,3.452304,3.287908,488.829783,106.363837,5.589444,6.164828,1.643954,98.883846,6.82241,5.836037,10932.953054,4.931863,90.746272,21.042614,4.027688,0.904175,2.383734,1.397361,12.987238,13.316029,23.179754,11.507679,24.988104,1.315163,1.232966,5.589444,1.397361,6.082631,20.878218,2.548129,0.904175,128.475021,126.831067,134.393256,5.75384,3.534502,174.341344
"TCGA-F4-6463",3.295372,22.655683,18.536468,18.536468,720.038787,0.823843,333.656417,339.423318,21.007997,1.647686,24.71529,22.243761,34.189485,43.663679,264.453605,58.904775,3054.397942,0.411922,8.23843,372.377038,0.823843,180.009697,3.295372,982.844705,8.23843,2.059608,98.861161,80.736615,55.197481,307.705362,14.417253,7.002666,2.059608,11.533802,3.707294,1.235765,11.945724,9.886116,3.295372,7.002666,151.587113,7.414587,0.823843,13.181488,1.647686,4.119215,7.826509,7.002666,61905.211095,109.159198,267.748977,3.707294,5.766901,0.411922,6.178823,8.23843,43.251758,51.902109,2.059608,7.414587,31.717956,0,1.647686,7.414587,0.411922,4.531137,16.47686,1.647686,7.826509,351.369042,341.482926,338.599475,2.059608,2.883451,222.849533
"TCGA-AZ-4681",49.78062,6.913975,1.382795,6.222577,454.248154,5.53118,37.335465,35.261272,12.445155,1.382795,2.76559,1.382795,11.06236,15.210745,1736.790505,22.12472,1054.381179,11.753757,12.445155,97.487047,13.82795,6180.4022,7.605372,15855.127335,41.48385,2.074192,1224.464962,678.260942,24.198912,101.635432,13.82795,30.42149,9.679565,27.6559,1.382795,5.53118,11.06236,3.456987,8.29677,0.691397,391.330982,69.139749,6.222577,41.48385,1.382795,118.228971,93.338662,5.53118,28185.510244,7.605372,87.116084,6.222577,25.581707,3.456987,3.456987,0,7.605372,9.679565,17.284937,174.232169,208.802043,6.913975,4.839782,16.59354,1.382795,13.136552,1.382795,2.76559,10.370962,54.620402,57.385992,60.842979,3.456987,4.148385,53.237607
"TCGA-A6-5656",33.1491083333333,16.025966,35.2563513333333,14.0981936666667,875.751679666667,7.04691866666667,733.715804666667,745.351964,11.1748166666667,7.87468633333333,83.5984173333333,72.9293643333333,41.9877733333333,141.082917333333,480.203515,20.066766,20028.369625,1.00051533333333,58.7353333333333,762.103572666667,5.41773066666667,402.192346,14.2529396666667,8162.29587566667,33.5023446666667,29.701166,550.967608333333,29.5177833333333,62.9827746666667,286.109942333333,4.275549,4.06660266666667,1.70624133333333,10.4030116666667,1.65513,6.97759433333333,11.4307246666667,8.370549,12.291196,10.967143,140.689833,29.1768726666667,2.84371133333333,38.4834513333333,5.245055,310.861573333333,103.438297,31.830545,31820.0905996667,21.9513663333333,307.395808333333,4.48491733333333,1.91561033333333,0.671416666666667,5.91408833333333,7.845372,173.438082333333,166.11831,19.820898,25.3884516666667,46.2871473333333,6.77925433333333,0.692718666666667,2.08216266666667,12.30392,2.83070466666667,14.531121,4.71558833333333,1.32131933333333,54.4446,58.9565206666667,58.9061146666667,9.11887966666667,11.399382,317.860144333333
"TCGA-A6-5657",8.174198,97.399603,11.512955,103.50147,39.259178,1.036166,201.476721,216.673822,3.223628,0.575648,27.400834,27.861352,19.341765,83.353798,1012.449304,99.011417,4254.958083,1.266425,7.253162,1417.935596,10.016271,309.237984,3.108498,527.638749,11.743215,10.591919,30.854721,492.409106,105.113283,345.273535,2.302591,2.878239,1.036166,19.917413,0.345389,1.611814,12.779381,2.072332,1.151296,2.072332,252.939632,2.187462,0.345389,2.302591,0.921036,2.53285,16.463526,2.417721,1365.551648,9.210364,231.986053,0.11513,7.138032,1.381555,5.29596,2.878239,53.189854,46.972858,1.842073,8.059069,1.151296,0.345389,0.575648,6.332126,0.230259,4.029534,6.447255,0.575648,3.338757,147.2507,146.790182,151.049976,1.381555,1.381555,187.661174
"TCGA-AZ-4684",74.983141,14.527983,1.405934,16.402562,110.600132,2.811868,56.706,69.82805,6.09238,4.217802,4.686446,2.343223,95.13486,14.527983,5273.658001,513.165868,1353.914331,7.029669,29.993256,238.071471,15.465273,282.124066,9.372893,955.097752,40.303438,9.841537,630.327025,421.311521,29.993256,251.662165,9.372893,35.148347,5.623736,9.372893,0.937289,4.217802,10.310182,1.874579,7.966959,3.749157,393.661488,146.685769,5.623736,20.151719,3.749157,145.279835,35.148347,8.904248,6649.598629,6.561025,1727.892744,1.874579,3.280512,4.217802,17.339851,1.405934,62.79838,72.171273,9.372893,97.009438,194.956165,3.280512,1.405934,40.303438,0.468645,4.217802,6.561025,2.343223,0.937289,48.270397,45.927174,46.864463,2.811868,3.749157,89.511124
"TCGA-CA-6715",25.690774,5.65197,27.746035,6.679601,161.338058,12.331571,51.381547,39.049976,33.911821,3.082893,1.027631,1.027631,59.602595,9.762494,711.634426,60.11641,490.693774,0,4.624339,57.547333,45.729577,50.867732,24.149327,16847.495458,43.1605,0.513815,2244.85979,1199.759123,6.679601,130.509129,26.718404,25.690774,4.110524,21.066434,5.65197,6.679601,7.193417,3.596708,4.624339,4.624339,72.961797,78.099951,1.541446,9.248678,2.569077,61.144041,16.442095,10.790125,18927.934297,12.331571,95.055862,21.066434,6.165786,1.027631,4.624339,0.513815,31.856559,28.773666,127.940052,94.542047,13.873018,7.707232,1.027631,6.679601,1.027631,0,7.193417,9.248678,4.624339,22.607881,23.635512,21.58025,5.138155,8.734863,27.746035
"TCGA-A6-5659",8.351992,73.736159,8.113364,87.337974,26.726375,1.670398,194.959358,221.685733,17.419869,1.670398,22.908321,22.669693,67.77045,24.101463,354.124464,67.293193,3273.026383,0,8.351992,134.825015,11.692789,118.836916,3.579425,3569.880044,24.817348,1.670398,231.230866,198.777412,57.032174,64.668282,0.954513,3.102168,0.954513,37.941907,0,3.102168,3.340797,0,0.954513,2.147655,65.622795,12.647302,0.954513,5.011195,1.193142,8.59062,40.566819,2.386283,18516.127816,5.249824,133.870502,7.397479,3.102168,0.238628,1.43177,2.147655,27.919516,33.407968,5.011195,79.701867,25.055976,2.624912,0.715885,5.72708,1.193142,11.692789,6.920222,1.193142,5.72708,86.144833,89.962886,83.519921,0.715885,2.86354,159.642363
"TCGA-AA-A02Y",90.692453,9.381978,3.909157,3.909157,212.658165,2.345494,12.509304,14.854798,17.200293,0.781831,2.345494,1.563663,509.75413,13.291135,4115.560948,89.12879,785.740645,5.47282,3.909157,365.115305,51.600878,368.24263,8.600146,3086.670711,135.256847,1.563663,398.734058,1745.047879,10.945641,148.547983,1.563663,12.509304,2.345494,4.690989,3.127326,0.781831,4.690989,0.781831,1.563663,0.781831,1065.636317,80.528643,6.254652,22.673113,0.781831,102.419925,68.019339,10.945641,41531.67043,0.781831,301.005123,5.47282,16.418461,3.127326,3.909157,0.781831,16.418461,31.273259,3.909157,148.547983,39.873406,15.63663,2.345494,22.673113,5.47282,10.163809,0.781831,1.563663,0.781831,89.910621,70.364834,75.055823,1.563663,1.563663,16.418461
"TCGA-NH-A50V",26.642242,17.247346,4.066447,22.014905,7.011116,3.64578,242.584623,245.389069,4.066447,1.121779,10.23623,9.535118,128.583872,5.468671,1819.104226,52.302927,2239.63098,1.262001,6.310005,231.507059,6.310005,337.795582,3.505558,711.628301,33.232691,64.362047,410.290524,29.586911,588.653322,370.88805,1.262001,8.834006,1.262001,17.527791,1.542446,0.701112,1.82289,3.505558,4.907781,0.981556,366.821603,18.509347,1.963113,4.627337,3.225113,29.446688,58.332487,4.627337,17648.662307,11.778675,276.79887,2.243557,3.084891,3.505558,7.011116,6.730672,31.830468,36.037138,9.535118,16.125567,33.933803,2.944669,0.701112,3.926225,2.804447,2.103335,7.712228,0.140222,1.121779,55.107374,52.583372,60.996712,1.121779,0.560889,200.097258
"TCGA-CM-5344",9.361443,19.734935,6.578312,28.590354,377.746888,0.759036,127.265027,116.891535,36.180713,1.012048,10.879515,12.903611,28.08433,19.228911,278.060167,39.216857,2395.011413,2.53012,3.79518,129.795146,6.3253,299.819198,3.036144,1737.686286,33.650593,1.771084,136.120446,821.023879,55.156612,205.951753,2.277108,6.072288,1.771084,5.819276,4.301204,4.807228,0.506024,2.277108,0.759036,0.506024,738.794985,11.638551,0.506024,10.120479,1.012048,1.012048,10.373491,1.771084,22269.861567,12.144575,80.204798,2.783132,8.602407,0.506024,5.566264,4.048192,10.879515,11.385539,6.578312,4.301204,22.518066,0,1.012048,3.542168,0.506024,0.506024,0.506024,1.26506,3.289156,123.216835,102.975876,120.686715,0.253012,2.277108,78.686726
"TCGA-AA-3679",390.974846,9.092438,3.409664,11.365548,172.756327,10.228993,45.462191,61.373958,21.594541,9.092438,2.27311,3.409664,225.037847,32.960089,2847.069734,81.831944,2152.634761,34.096644,26.14076,138.659684,370.51686,323.918114,27.277315,22126.448539,70.466397,3.409664,1325.222878,2279.928897,25.004205,152.298341,139.796238,38.642863,5.682774,23.86765,2.27311,42.052527,13.638657,2.27311,29.550424,12.502103,1021.762751,259.134491,29.550424,63.647068,13.638657,394.38451,35.233198,118.201698,9286.789142,10.228993,535.317303,13.638657,13.638657,3.409664,2.27311,1.136555,27.277315,20.457986,25.004205,194.350868,281.865586,17.048322,7.955883,67.056732,22.731096,14.775212,431.890818,12.502103,2.27311,35.233198,34.096644,44.325637,5.682774,17.048322,65.920177
"TCGA-AA-3678",127.373064,8.145952,5.924329,4.443246,128.113605,7.405411,39.248677,47.394628,9.627034,3.702705,11.848657,8.886493,504.308468,15.551362,8919.817175,91.827093,2374.915208,8.886493,20.73515,668.708585,41.4703,454.692216,37.027053,10133.563987,85.902764,9.627034,1395.919915,859.768181,18.513527,673.892373,8.886493,43.691923,8.145952,16.291904,17.772986,4.443246,30.362184,12.589198,5.924329,11.848657,263.632621,160.697412,15.551362,26.659478,10.367575,128.854146,197.724465,14.07028,9821.055656,18.513527,599.838266,5.924329,13.329739,9.627034,11.108116,2.962164,18.513527,20.73515,91.086551,289.551558,154.032542,5.183787,1.481082,30.362184,9.627034,22.216232,8.145952,17.772986,2.962164,33.324348,46.654087,45.173005,0.740541,15.551362,26.659478
"TCGA-AA-3673",307.364561,1.766463,1.766463,14.131704,388.621859,8.832315,229.640189,236.706041,15.898167,10.598778,15.898167,12.365241,95.389002,35.32926,2632.02986,12.365241,4795.947027,8.832315,51.227427,998.051591,37.095723,277.33469,58.293279,9899.258615,21.197556,3.532926,1462.631359,572.33401,15.898167,234.939578,47.694501,26.496945,7.065852,0,3.532926,15.898167,10.598778,17.66463,35.32926,38.862186,60.059742,321.496265,17.66463,148.382891,7.065852,411.585877,15.898167,26.496945,40669.277499,17.66463,167.813984,1.766463,10.598778,0,3.532926,8.832315,14.131704,15.898167,21.197556,84.790224,79.490835,5.299389,3.532926,42.395112,8.832315,10.598778,51.227427,24.730482,5.299389,19.431093,14.131704,14.131704,3.532926,26.496945,190.778003
"TCGA-AA-3672",246.713037,15.877572,20.762978,9.770813,839.068597,1.221352,76.945155,65.95299,39.083253,0,26.869737,21.98433,68.395694,48.854067,4345.569241,17.098923,2833.535874,3.664055,9.770813,852.503466,52.518122,586.248802,14.65622,3250.016794,30.533792,3.664055,8014.509658,981.966743,1.221352,596.019615,6.106758,48.854067,12.213517,6.106758,14.65622,35.419198,3.664055,4.885407,6.106758,9.770813,106.257595,101.372189,29.31244,37.861902,7.32811,458.006876,8.549462,17.098923,21738.838372,7.32811,112.364354,2.442703,1.221352,0,26.869737,1.221352,14.65622,19.541627,35.419198,266.254664,3.664055,25.648385,3.664055,181.981399,6.106758,8.549462,185.645454,6.106758,14.65622,51.29677,48.854067,43.96866,4.885407,14.65622,108.700299
"TCGA-CM-6674",9.007107,75.837614,10.452692,77.283199,28.466905,1.445585,110.198057,117.64838,15.567839,0.889591,36.362023,28.355706,20.682986,30.134888,1303.806481,25.242138,4954.909424,2.446375,6.560732,281.221884,29.467694,384.525613,4.003158,209.053832,10.786288,10.786288,99.30057,1374.640147,39.58679,484.270979,2.112778,4.447954,0.889591,4.003158,25.019741,2.001579,1.334386,3.669562,2.335176,5.226346,130.547446,21.23898,1.89038,13.566259,0.889591,17.903014,4.336755,2.557573,21171.704475,14.678248,122.541129,1.111988,5.226346,1.223187,5.337545,3.447164,12.899066,12.56547,6.78313,6.338334,1.00079,0.444795,1.111988,6.227135,0.778392,0.667193,2.89117,0.555994,3.447164,61.381764,69.276882,67.275302,0.778392,4.003158,69.610478
"TCGA-CM-6675",2.370897,2.032198,14.564084,1.862848,4.064396,0.846749,44.708352,47.248599,19.305879,1.354799,1.524148,2.540247,131.246108,7.790092,690.947253,26.418571,1079.774433,2.709597,7.620742,66.046429,7.959441,543.951612,7.620742,2371.405487,11.854487,1.185449,1873.347675,1197.133856,14.733434,44.708352,2.709597,7.790092,0.846749,57.917637,77.392866,0.3387,1.862848,2.032198,3.556346,5.080495,2483.853765,89.924753,4.403095,13.209286,1.016099,29.636218,19.813929,4.403095,16735.826309,7.112692,48.603397,4.403095,5.588544,1.693498,1.354799,2.709597,14.056035,13.039936,8.97554,62.490082,24.217024,2.878947,1.524148,3.895046,2.032198,0.677399,2.201548,0.508049,5.249844,8.97554,8.298141,6.773993,1.693498,5.249844,35.732811
"TCGA-CM-6676",20.708816,49.277912,15.87172,51.998779,686.41411,2.267389,331.794532,348.422049,13.302013,1.209274,18.743746,16.174039,70.742524,37.940969,1057.661204,44.289657,5242.35361,3.023185,22.371568,212.378732,35.371262,180.786451,12.999695,2890.466991,27.510982,1.058115,387.572292,147.531418,82.835264,131.810857,6.348688,13.90665,4.837096,6.651007,1.813911,0,6.04637,2.569707,4.383618,6.348688,62.277607,206.785841,4.988255,25.999389,2.267389,184.867751,20.557657,6.04637,15461.322885,15.87172,160.379954,6.651007,5.592892,1.813911,3.476663,4.081299,20.708816,20.255338,19.348383,14.511287,150.252285,1.96507,1.813911,6.802166,0.453478,4.383618,4.534777,4.837096,1.813911,98.706984,98.102347,100.067417,5.139414,15.115924,407.222993
"TCGA-CM-6677",13.98012,17.72283,6.93502,16.842192,1196.786378,3.082231,125.490845,129.453714,5.283825,1.431036,5.063666,6.604781,3.52255,15.080917,1354.750731,99.291879,2622.538508,3.63263,5.724144,451.216645,9.687013,372.069348,3.63263,728.397301,25.978807,0.990717,215.425951,194.070492,22.676416,221.370254,1.541116,3.302391,0.220159,2.311673,5.944303,4.183028,0.770558,3.192311,2.972152,3.302391,159.945788,52.94833,5.944303,7.265259,0.770558,80.468253,10.56765,6.054383,8161.748453,14.20028,340.146239,4.623347,2.201594,1.210877,7.705578,3.082231,56.360801,56.801119,6.054383,6.494702,28.620719,1.100797,1.651195,5.063666,1.320956,2.091514,1.651195,0.440319,3.742709,23.336894,26.859444,31.592871,1.100797,4.072948,128.132758
"TCGA-AA-3982",165.374765,14.841325,4.240379,24.382177,486.583442,5.300473,118.7306,140.992588,4.240379,8.480757,15.90142,10.600946,71.026341,36.043218,9662.762691,41.343691,3543.896399,9.540852,12.721136,1526.536289,74.206625,309.547636,21.201893,1718.41342,243.821768,2.120189,2816.671472,1705.692284,62.545584,309.547636,6.360568,48.764354,8.480757,9.540852,0,7.420663,5.300473,4.240379,6.360568,5.300473,398.595587,147.353156,18.021609,31.802839,3.180284,197.177604,45.58407,15.90142,28872.737758,8.480757,180.21609,11.661041,20.141798,10.600946,10.600946,2.120189,11.661041,11.661041,6.360568,181.276184,227.920349,13.78123,6.360568,44.523975,8.480757,15.90142,9.540852,3.180284,8.480757,362.552369,336.050003,350.891328,2.120189,4.240379,91.168139
